Provincia,Partido,Localidad,Tecnologia,Link Indec,Accesos
SANTA FE,San Jerónimo,Gaboto,WIRELESS,,240.0
SANTA FE,San Jerónimo,Gálvez,ADSL,,3242.0
SANTA FE,San Jerónimo,Gálvez,FIBRA OPTICA,,4304.0
SANTA FE,San Jerónimo,Gálvez,Otros,,59.0
SANTA FE,San Jerónimo,Gálvez,WIRELESS,,20.0
SANTA FE,San Jerónimo,Gessler,ADSL,,81.0
SANTA FE,San Jerónimo,Gessler,FIBRA OPTICA,,105.0
SANTA FE,San Jerónimo,Gessler,WIRELESS,,46.0
SANTA FE,San Jerónimo,Irigoyen,CABLEMODEM,,99.0
SANTA FE,San Jerónimo,Irigoyen,WIRELESS,,246.0
SANTA FE,San Jerónimo,Larrechea,WIRELESS,,25.0
SANTA FE,San Jerónimo,Loma Alta,ADSL,,15.0
SANTA FE,San Jerónimo,Loma Alta,FIBRA OPTICA,,31.0
SANTA FE,San Jerónimo,López (Est. San Martín de Tours),ADSL,,13.0
SANTA FE,San Jerónimo,López (Est. San Martín de Tours),CABLEMODEM,,332.0
SANTA FE,San Jerónimo,Maciel,ADSL,,373.0
SANTA FE,San Jerónimo,Maciel,CABLEMODEM,,782.0
SANTA FE,San Jerónimo,Maciel,Otros,,136.0
SANTA FE,San Jerónimo,Maciel,WIRELESS,,1.0
SANTA FE,San Jerónimo,Monje,FIBRA OPTICA,,791.0
SANTA FE,San Jerónimo,San Eugenio,CABLEMODEM,,23.0
SANTA FE,San Jerónimo,San Fabián,ADSL,,55.0
SANTA FE,San Jerónimo,San Fabián,CABLEMODEM,,115.0
SANTA FE,San Jerónimo,San Fabián,WIRELESS,,67.0
SANTA FE,San Jerónimo,San Genaro,ADSL,,278.0
SANTA FE,San Jerónimo,San Genaro,FIBRA OPTICA,,1124.0
SANTA FE,San Jerónimo,San Genaro,WIRELESS,,57.0
SANTA FE,San Jerónimo,San Genaro Norte,ADSL,,614.0
SANTA FE,San Jerónimo,San Genaro Norte,FIBRA OPTICA,,805.0
SANTA FE,San Jerónimo,San Genaro Norte,WIRELESS,,46.0
SANTA FE,San Justo,Angeloni,WIRELESS,,24.0
SANTA FE,San Justo,Cayastacito,WIRELESS,,71.0
SANTA FE,San Justo,Colonia Dolores,WIRELESS,,22.0
SANTA FE,San Justo,Esther,WIRELESS,,11.0
SANTA FE,San Justo,Gobernador Crespo,ADSL,,119.0
SANTA FE,San Justo,Gobernador Crespo,CABLEMODEM,,1110.0
SANTA FE,San Justo,Gobernador Crespo,WIRELESS,,257.0
SANTA FE,San Justo,La Criolla (Est. Cañadita),ADSL,,246.0
SANTA FE,San Justo,La Criolla (Est. Cañadita),CABLEMODEM,,342.0
SANTA FE,San Justo,La Criolla (Est. Cañadita),WIRELESS,,31.0
SANTA FE,San Justo,La Penca y Caraguatá,WIRELESS,,26.0
SANTA FE,San Justo,Marcelino Escalada,ADSL,,87.0
SANTA FE,San Justo,Marcelino Escalada,CABLEMODEM,,57.0
SANTA FE,San Justo,Marcelino Escalada,WIRELESS,,130.0
SANTA FE,San Justo,Naré,WIRELESS,,13.0
SANTA FE,San Justo,OTROS,SATELITAL,Sin Datos,28.0
SANTA FE,San Justo,Pedro Gómez Cello,Otros,,0.0
SANTA FE,San Justo,Pedro Gómez Cello,WIRELESS,,92.0
SANTA FE,San Justo,Ramayón,WIRELESS,,162.0
SANTA FE,San Justo,San Bernardo,WIRELESS,,7.0
SANTA FE,San Justo,San Justo,ADSL,,181.0
SANTA FE,San Justo,San Justo,CABLEMODEM,,8.0
SANTA FE,San Justo,San Justo,FIBRA OPTICA,,8199.0
SANTA FE,San Justo,San Justo,Otros,,550.0
SANTA FE,San Justo,San Justo,WIRELESS,,52.0
SANTA FE,San Justo,San Martín Norte,WIRELESS,,35.0
SANTA FE,San Justo,Silva (Est. Abipones),WIRELESS,,25.0
SANTA FE,San Justo,Vera y Pintado (Est. Guaraníes),ADSL,,12.0
SANTA FE,San Justo,Vera y Pintado (Est. Guaraníes),CABLEMODEM,,47.0
SANTA FE,San Justo,Vera y Pintado (Est. Guaraníes),FIBRA OPTICA,,190.0
SANTA FE,San Justo,Vera y Pintado (Est. Guaraníes),Otros,,67.0
SANTA FE,San Justo,Vera y Pintado (Est. Guaraníes),WIRELESS,,140.0
SANTA FE,San Justo,Videla,ADSL,,106.0
SANTA FE,San Justo,Videla,FIBRA OPTICA,,312.0
SANTA FE,San Justo,Videla,WIRELESS,,33.0
SANTA FE,San Lorenzo,Aldao,CABLEMODEM,,524.0
SANTA FE,San Lorenzo,Capitán Bermúdez,ADSL,,2357.0
SANTA FE,San Lorenzo,Capitán Bermúdez,CABLEMODEM,,1257.0
SANTA FE,San Lorenzo,Capitán Bermúdez,DIAL UP,,1.0
SANTA FE,San Lorenzo,Capitán Bermúdez,FIBRA OPTICA,,3343.0
SANTA FE,San Lorenzo,Carcarañá,ADSL,,372.0
SANTA FE,San Lorenzo,Carcarañá,CABLEMODEM,,1.0
SANTA FE,San Lorenzo,Carcarañá,WIRELESS,,23.0
SANTA FE,San Lorenzo,Coronel Arnold,FIBRA OPTICA,,245.0
SANTA FE,San Lorenzo,Fray Luis Beltrán,ADSL,,1485.0
SANTA FE,San Lorenzo,Fray Luis Beltrán,CABLEMODEM,,24.0
SANTA FE,San Lorenzo,Fray Luis Beltrán,FIBRA OPTICA,,1012.0
SANTA FE,San Lorenzo,Fuentes,FIBRA OPTICA,,920.0
SANTA FE,San Lorenzo,Fuentes,WIRELESS,,20.0
SANTA FE,San Lorenzo,Luis Palacios (Est. La Salada),CABLEMODEM,,552.0
SANTA FE,San Lorenzo,Luis Palacios (Est. La Salada),WIRELESS,,47.0
SANTA FE,San Lorenzo,Puerto General San Martín,FIBRA OPTICA,,2602.0
SANTA FE,San Lorenzo,Puerto General San Martín,Otros,,215.0
SANTA FE,San Lorenzo,Puerto General San Martín,SATELITAL,,2.0
SANTA FE,San Lorenzo,Puerto General San Martín,WIRELESS,,16.0
SANTA FE,San Lorenzo,Pujato,ADSL,,876.0
SANTA FE,San Lorenzo,Pujato,Otros,,15.0
SANTA FE,San Lorenzo,Pujato,WIRELESS,,103.0
SANTA FE,San Lorenzo,Ricardone,ADSL,,331.0
SANTA FE,San Lorenzo,Ricardone,CABLEMODEM,,1128.0
SANTA FE,San Lorenzo,Ricardone,SATELITAL,,1.0
SANTA FE,San Lorenzo,Ricardone,WIRELESS,,22.0
SANTA FE,San Lorenzo,Roldán,ADSL,,1508.0
SANTA FE,San Lorenzo,Roldán,CABLEMODEM,,1962.0
SANTA FE,San Lorenzo,Roldán,FIBRA OPTICA,,3105.0
SANTA FE,San Lorenzo,Roldán,Otros,,2.0
SANTA FE,San Lorenzo,Roldán,WIRELESS,,508.0
SANTA FE,San Lorenzo,San Jerónimo Sud,ADSL,,102.0
SANTA FE,San Lorenzo,San Jerónimo Sud,CABLEMODEM,,1068.0
SANTA FE,San Lorenzo,San Jerónimo Sud,FIBRA OPTICA,,2.0
SANTA FE,San Lorenzo,San Lorenzo,ADSL,,748.0
SANTA FE,San Lorenzo,San Lorenzo,CABLEMODEM,,5343.0
SANTA FE,San Lorenzo,San Lorenzo,FIBRA OPTICA,,1024.0
SANTA FE,San Lorenzo,San Lorenzo,WIRELESS,,50.0
SANTA FE,San Lorenzo,Timbúes,ADSL,,141.0
SANTA FE,San Lorenzo,Timbúes,FIBRA OPTICA,,1207.0
SANTA FE,San Lorenzo,Timbúes,Otros,,134.0
SANTA FE,San Lorenzo,Timbúes,SATELITAL,,1.0
SANTA FE,San Lorenzo,Timbúes,WIRELESS,,79.0
SANTA FE,San Lorenzo,Villa Elvira,WIRELESS,,30.0
SANTA FE,San Lorenzo,Villa Mugueta,CABLEMODEM,,1.0
SANTA FE,San Lorenzo,Villa Mugueta,SATELITAL,,1.0
SANTA FE,San Lorenzo,Villa Mugueta,WIRELESS,,29.0
SANTA FE,San Martín,Cañada Rosquín,CABLEMODEM,,1518.0
SANTA FE,San Martín,Cañada Rosquín,FIBRA OPTICA,,83.0
SANTA FE,San Martín,Cañada Rosquín,WIRELESS,,47.0
SANTA FE,San Martín,Carlos Pellegrini,ADSL,,269.0
SANTA FE,San Martín,Carlos Pellegrini,CABLEMODEM,,997.0
SANTA FE,San Martín,Carlos Pellegrini,FIBRA OPTICA,,615.0
SANTA FE,San Martín,Carlos Pellegrini,WIRELESS,,61.0
SANTA FE,San Martín,Casas,CABLEMODEM,,11.0
SANTA FE,San Martín,Casas,WIRELESS,,8.0
SANTA FE,San Martín,Castelar,FIBRA OPTICA,,30.0
SANTA FE,San Martín,Colonia Belgrano,CABLEMODEM,,86.0
SANTA FE,San Martín,Colonia Belgrano,FIBRA OPTICA,,278.0
SANTA FE,San Martín,Colonia Belgrano,Otros,,250.0
SANTA FE,San Martín,El Trébol,ADSL,,518.0
SANTA FE,San Martín,El Trébol,CABLEMODEM,,1539.0
SANTA FE,San Martín,El Trébol,FIBRA OPTICA,,1476.0
SANTA FE,San Martín,El Trébol,WIRELESS,,4.0
SANTA FE,San Martín,Landeta,ADSL,,198.0
SANTA FE,San Martín,Landeta,CABLEMODEM,,217.0
SANTA FE,San Martín,Las Bandurrias,CABLEMODEM,,8.0
SANTA FE,San Martín,Las Bandurrias,Otros,,2.0
SANTA FE,San Martín,Las Bandurrias,WIRELESS,,3.0
SANTA FE,San Martín,Las Petacas,Otros,,0.0
SANTA FE,San Martín,Los Cardos,ADSL,,60.0
SANTA FE,San Martín,Los Cardos,CABLEMODEM,,236.0
SANTA FE,San Martín,Los Cardos,FIBRA OPTICA,,15.0
SANTA FE,San Martín,Los Cardos,SATELITAL,,1.0
SANTA FE,San Martín,María Susana,ADSL,,341.0
SANTA FE,San Martín,María Susana,FIBRA OPTICA,,827.0
SANTA FE,San Martín,María Susana,Otros,,3.0
SANTA FE,San Martín,María Susana,WIRELESS,,42.0
SANTA FE,San Martín,Piamonte,CABLEMODEM,,1270.0
SANTA FE,San Martín,San Jorge,ADSL,,1352.0
SANTA FE,San Martín,San Jorge,CABLEMODEM,,980.0
SANTA FE,San Martín,San Jorge,FIBRA OPTICA,,1829.0
SANTA FE,San Martín,San Jorge,SATELITAL,,1.0
SANTA FE,San Martín,San Jorge,WIRELESS,,183.0
SANTA FE,San Martín,San Martín de las Escobas,ADSL,,795.0
SANTA FE,San Martín,San Martín de las Escobas,CABLEMODEM,,936.0
SANTA FE,San Martín,San Martín de las Escobas,WIRELESS,,108.0
SANTA FE,San Martín,Sastre,ADSL,,184.0
SANTA FE,San Martín,Sastre,FIBRA OPTICA,,580.0
SANTA FE,San Martín,Sastre,WIRELESS,,145.0
SANTA FE,Vera,Calchaquí,ADSL,,332.0
SANTA FE,Vera,Calchaquí,FIBRA OPTICA,,1.0
SANTA FE,Vera,Calchaquí,Otros,,1050.0
SANTA FE,Vera,Calchaquí,SATELITAL,,1.0
SANTA FE,Vera,Calchaquí,WIRELESS,,230.0
SANTA FE,Vera,Cañada Ombú,SATELITAL,,1.0
SANTA FE,Vera,Cañada Ombú,WIRELESS,,34.0
SANTA FE,Vera,Colmena,SATELITAL,,1.0
SANTA FE,Vera,Fortín Olmos,SATELITAL,,2.0
SANTA FE,Vera,Fortín Olmos,WIRELESS,,337.0
SANTA FE,Vera,Garabato,WIRELESS,,104.0
SANTA FE,Vera,Golondrina,WIRELESS,,70.0
SANTA FE,Vera,Intiyaco,SATELITAL,,2.0
SANTA FE,Vera,Intiyaco,WIRELESS,,97.0
SANTA FE,Vera,Kilómetro 115,WIRELESS,,3.0
SANTA FE,Vera,La Gallareta,WIRELESS,,373.0
SANTA FE,Vera,Los Amores,WIRELESS,,122.0
SANTA FE,Vera,Margarita,CABLEMODEM,,740.0
SANTA FE,Vera,Margarita,SATELITAL,,2.0
SANTA FE,Vera,Margarita,WIRELESS,,106.0
SANTA FE,Vera,Paraje 29,SATELITAL,,1.0
SANTA FE,Vera,Paraje 29,WIRELESS,,34.0
SANTA FE,Vera,Pozo de los Indios,SATELITAL,,2.0
SANTA FE,Vera,Pozo de los Indios,WIRELESS,,23.0
SANTA FE,Vera,Pueblo Santa Lucía,WIRELESS,,30.0
SANTA FE,Vera,Tartagal (Est. El Tajamar),WIRELESS,,210.0
SANTA FE,Vera,Toba,SATELITAL,,1.0
SANTA FE,Vera,Toba,WIRELESS,,52.0
SANTA FE,Vera,Vera (Est. Gobernador Vera),ADSL,,186.0
SANTA FE,Vera,Vera (Est. Gobernador Vera),Otros,,2000.0
SANTA FE,Vera,Vera (Est. Gobernador Vera),WIRELESS,,801.0
SANTIAGO DEL ESTERO,Aguirre,Argentina,FIBRA OPTICA,,1.0
SANTIAGO DEL ESTERO,Aguirre,Casares,FIBRA OPTICA,,1.0
SANTIAGO DEL ESTERO,Aguirre,Malbrán,ADSL,,9.0
SANTIAGO DEL ESTERO,Aguirre,Malbrán,FIBRA OPTICA,,1.0
SANTIAGO DEL ESTERO,Aguirre,Malbrán,SATELITAL,,1.0
SANTIAGO DEL ESTERO,Aguirre,Villa General Mitre (Est. Pinto),CABLEMODEM,,229.0
SANTIAGO DEL ESTERO,Aguirre,Villa General Mitre (Est. Pinto),SATELITAL,,3.0
SANTIAGO DEL ESTERO,Aguirre,Villa General Mitre (Est. Pinto),WIRELESS,,2.0
SANTIAGO DEL ESTERO,Alberdi,Campo Gallo,ADSL,,1.0
SANTIAGO DEL ESTERO,Alberdi,Campo Gallo,FIBRA OPTICA,,5.0
SANTIAGO DEL ESTERO,Alberdi,Campo Gallo,SATELITAL,,4.0
SANTIAGO DEL ESTERO,Alberdi,Campo Gallo,WIRELESS,,63.0
SANTIAGO DEL ESTERO,Alberdi,Coronel Manuel L. Rico,SATELITAL,,1.0
SANTIAGO DEL ESTERO,Alberdi,Donadeu,ADSL,,1.0
SANTIAGO DEL ESTERO,Alberdi,Donadeu,FIBRA OPTICA,,1.0
SANTIAGO DEL ESTERO,Alberdi,Sachayoj,FIBRA OPTICA,,204.0
SANTIAGO DEL ESTERO,Alberdi,Sachayoj,SATELITAL,,3.0
SANTIAGO DEL ESTERO,Alberdi,Santos Lugares,FIBRA OPTICA,,11.0
SANTIAGO DEL ESTERO,Alberdi,Santos Lugares,Otros,,57.0
SANTIAGO DEL ESTERO,Alberdi,Santos Lugares,SATELITAL,,1.0
SANTIAGO DEL ESTERO,Alberdi,Santos Lugares,WIRELESS,,5.0
SANTIAGO DEL ESTERO,Atamisqui,Estación Atamisqui,ADSL,,1.0
SANTIAGO DEL ESTERO,Atamisqui,Estación Atamisqui,FIBRA OPTICA,,1.0
SANTIAGO DEL ESTERO,Atamisqui,Estación Atamisqui,SATELITAL,,1.0
SANTIAGO DEL ESTERO,Atamisqui,Medellín,FIBRA OPTICA,,2.0
SANTIAGO DEL ESTERO,Atamisqui,Medellín,SATELITAL,,1.0
SANTIAGO DEL ESTERO,Atamisqui,Medellín,WIRELESS,,29.0
SANTIAGO DEL ESTERO,Atamisqui,Villa Atamisqui,ADSL,,1.0
SANTIAGO DEL ESTERO,Atamisqui,Villa Atamisqui,FIBRA OPTICA,,2.0
SANTIAGO DEL ESTERO,Atamisqui,Villa Atamisqui,SATELITAL,,2.0
SANTIAGO DEL ESTERO,Atamisqui,Villa Atamisqui,WIRELESS,,45.0
SANTIAGO DEL ESTERO,Avellaneda,Colonia Dora,ADSL,,33.0
SANTIAGO DEL ESTERO,Avellaneda,Colonia Dora,CABLEMODEM,,10.0
SANTIAGO DEL ESTERO,Avellaneda,Colonia Dora,FIBRA OPTICA,,1.0
SANTIAGO DEL ESTERO,Avellaneda,Colonia Dora,SATELITAL,,2.0
SANTIAGO DEL ESTERO,Avellaneda,Colonia Dora,WIRELESS,,5.0
SANTIAGO DEL ESTERO,Avellaneda,Herrera,CABLEMODEM,,3.0
SANTIAGO DEL ESTERO,Avellaneda,Herrera,FIBRA OPTICA,,1.0
SANTIAGO DEL ESTERO,Avellaneda,Herrera,Otros,,100.0
SANTIAGO DEL ESTERO,Avellaneda,Herrera,SATELITAL,,1.0
SANTIAGO DEL ESTERO,Avellaneda,Icaño,CABLEMODEM,,3.0
SANTIAGO DEL ESTERO,Avellaneda,Icaño,FIBRA OPTICA,,2.0
SANTIAGO DEL ESTERO,Avellaneda,Icaño,SATELITAL,,1.0
SANTIAGO DEL ESTERO,Avellaneda,Icaño,WIRELESS,,79.0
SANTIAGO DEL ESTERO,Avellaneda,Lugones,CABLEMODEM,,2.0
SANTIAGO DEL ESTERO,Avellaneda,Lugones,FIBRA OPTICA,,2.0
SANTIAGO DEL ESTERO,Avellaneda,Lugones,SATELITAL,,1.0
SANTIAGO DEL ESTERO,Avellaneda,Real Sayana,CABLEMODEM,,2.0
SANTIAGO DEL ESTERO,Avellaneda,Real Sayana,FIBRA OPTICA,,2.0
SANTIAGO DEL ESTERO,Avellaneda,Villa Mailín,SATELITAL,,2.0
SANTIAGO DEL ESTERO,Avellaneda,Villa Mailín,WIRELESS,,1.0
SANTIAGO DEL ESTERO,Banda,Abra Grande,ADSL,,1.0
SANTIAGO DEL ESTERO,Banda,Chaupi Pozo,FIBRA OPTICA,,1.0
SANTIAGO DEL ESTERO,Banda,Clodomira,FIBRA OPTICA,,3.0
SANTIAGO DEL ESTERO,Banda,Clodomira,Otros,,5.0
SANTIAGO DEL ESTERO,Banda,Clodomira,SATELITAL,,1.0
SANTIAGO DEL ESTERO,Banda,Clodomira,WIRELESS,,417.0
SANTIAGO DEL ESTERO,Banda,Huyamampa,FIBRA OPTICA,,1.0
SANTIAGO DEL ESTERO,Banda,La Aurora,FIBRA OPTICA,,1.0
SANTIAGO DEL ESTERO,Banda,La Banda,ADSL,,26.0
SANTIAGO DEL ESTERO,Banda,La Banda,CABLEMODEM,,5.0
SANTIAGO DEL ESTERO,Banda,La Banda,FIBRA OPTICA,,1630.0
SANTIAGO DEL ESTERO,Banda,La Banda,SATELITAL,,3.0
SANTIAGO DEL ESTERO,Banda,La Banda,WIRELESS,,367.0
SANTIAGO DEL ESTERO,Banda,Los Quiroga,SATELITAL,,1.0
SANTIAGO DEL ESTERO,Banda,Los Quiroga,WIRELESS,,45.0
SANTIAGO DEL ESTERO,Banda,Los Soria,ADSL,,1.0
SANTIAGO DEL ESTERO,Banda,Simbolar,FIBRA OPTICA,,1.0
SANTIAGO DEL ESTERO,Banda,Simbolar,SATELITAL,,1.0
SANTIAGO DEL ESTERO,Banda,Tramo 20,ADSL,,1.0
SANTIAGO DEL ESTERO,Belgrano,Bandera,CABLEMODEM,,429.0
SANTIAGO DEL ESTERO,Belgrano,Bandera,FIBRA OPTICA,,4.0
SANTIAGO DEL ESTERO,Belgrano,Bandera,SATELITAL,,3.0
SANTIAGO DEL ESTERO,Belgrano,Bandera,WIRELESS,,69.0
SANTIAGO DEL ESTERO,Belgrano,Cuatro Bocas,SATELITAL,,1.0
SANTIAGO DEL ESTERO,Belgrano,Cuatro Bocas,WIRELESS,,97.0
SANTIAGO DEL ESTERO,Belgrano,Fortín Inca,FIBRA OPTICA,,1.0
SANTIAGO DEL ESTERO,Belgrano,Fortín Inca,SATELITAL,,1.0
SANTIAGO DEL ESTERO,Belgrano,Fortín Inca,WIRELESS,,111.0
SANTIAGO DEL ESTERO,Belgrano,Guardia Escolta,ADSL,,5.0
SANTIAGO DEL ESTERO,Belgrano,Guardia Escolta,CABLEMODEM,,4.0
SANTIAGO DEL ESTERO,Belgrano,Guardia Escolta,FIBRA OPTICA,,1.0
SANTIAGO DEL ESTERO,Belgrano,Guardia Escolta,SATELITAL,,1.0
SANTIAGO DEL ESTERO,Belgrano,Guardia Escolta,WIRELESS,,13.0
SANTIAGO DEL ESTERO,Capital,El Mojón,SATELITAL,,1.0
SANTIAGO DEL ESTERO,Capital,El Mojón,WIRELESS,,3.0
SANTIAGO DEL ESTERO,Capital,El Zanjón,SATELITAL,,1.0
SANTIAGO DEL ESTERO,Capital,El Zanjón,WIRELESS,,96.0
SANTIAGO DEL ESTERO,Capital,Los Cardozos,FIBRA OPTICA,,2.0
SANTIAGO DEL ESTERO,Capital,Los Cardozos,WIRELESS,,3.0
SANTIAGO DEL ESTERO,Capital,Maco,WIRELESS,,78.0
SANTIAGO DEL ESTERO,Capital,Maquito,SATELITAL,,1.0
SANTIAGO DEL ESTERO,Capital,Maquito,WIRELESS,,43.0
SANTIAGO DEL ESTERO,Capital,Morales,WIRELESS,,3.0
SANTIAGO DEL ESTERO,Capital,San Pedro,Otros,,250.0
SANTIAGO DEL ESTERO,Capital,San Pedro,WIRELESS,,4.0
SANTIAGO DEL ESTERO,Capital,Santa María,ADSL,,1.0
SANTIAGO DEL ESTERO,Capital,Santa María,FIBRA OPTICA,,1.0
SANTIAGO DEL ESTERO,Capital,Santa María,WIRELESS,,4.0
SANTIAGO DEL ESTERO,Capital,Santiago del Estero,ADSL,,2262.0
SANTIAGO DEL ESTERO,Capital,Santiago del Estero,CABLEMODEM,,76951.0
SANTIAGO DEL ESTERO,Capital,Santiago del Estero,DIAL UP,,2.0
SANTIAGO DEL ESTERO,Capital,Santiago del Estero,FIBRA OPTICA,,20173.0
SANTIAGO DEL ESTERO,Capital,Santiago del Estero,Otros,,1.0
SANTIAGO DEL ESTERO,Capital,Santiago del Estero,SATELITAL,,5.0
SANTIAGO DEL ESTERO,Capital,Santiago del Estero,WIRELESS,,1708.0
SANTIAGO DEL ESTERO,Capital,Vuelta de la Barranca,WIRELESS,,4.0
SANTIAGO DEL ESTERO,Capital,Yanda,WIRELESS,,38.0
SANTIAGO DEL ESTERO,Choya,Choya,ADSL,,49.0
SANTIAGO DEL ESTERO,Choya,Choya,FIBRA OPTICA,,3.0
SANTIAGO DEL ESTERO,Choya,Choya,SATELITAL,,2.0
SANTIAGO DEL ESTERO,Choya,Estación La Punta,ADSL,,333.0
SANTIAGO DEL ESTERO,Choya,Frías,ADSL,,1067.0
SANTIAGO DEL ESTERO,Choya,Frías,CABLEMODEM,,4.0
SANTIAGO DEL ESTERO,Choya,Frías,FIBRA OPTICA,,3333.0
SANTIAGO DEL ESTERO,Choya,Frías,Otros,,
SANTIAGO DEL ESTERO,Choya,Frías,SATELITAL,,2.0
SANTIAGO DEL ESTERO,Choya,Frías,WIRELESS,,782.0
SANTIAGO DEL ESTERO,Choya,Laprida,FIBRA OPTICA,,3.0
SANTIAGO DEL ESTERO,Choya,Laprida,WIRELESS,,5.0
SANTIAGO DEL ESTERO,Choya,Tapso,FIBRA OPTICA,,1.0
SANTIAGO DEL ESTERO,Choya,Tapso,WIRELESS,,71.0
SANTIAGO DEL ESTERO,Choya,Villa La Punta,FIBRA OPTICA,,4.0
SANTIAGO DEL ESTERO,Choya,Villa La Punta,SATELITAL,,1.0
SANTIAGO DEL ESTERO,Choya,Villa La Punta,WIRELESS,,5.0
SANTIAGO DEL ESTERO,Copo,El Caburé,Otros,,20.0
SANTIAGO DEL ESTERO,Copo,El Caburé,WIRELESS,,100.0
SANTIAGO DEL ESTERO,Copo,La Firmeza,WIRELESS,,20.0
SANTIAGO DEL ESTERO,Copo,Los Pirpintos,FIBRA OPTICA,,200.0
SANTIAGO DEL ESTERO,Copo,Los Pirpintos,SATELITAL,,1.0
SANTIAGO DEL ESTERO,Copo,Los Tigres,Otros,,80.0
SANTIAGO DEL ESTERO,Copo,Los Tigres,WIRELESS,,50.0
SANTIAGO DEL ESTERO,Copo,Monte Quemado,FIBRA OPTICA,,243.0
SANTIAGO DEL ESTERO,Copo,Monte Quemado,Otros,,2.0
SANTIAGO DEL ESTERO,Copo,Monte Quemado,SATELITAL,,5.0
SANTIAGO DEL ESTERO,Copo,Nueva Esperanza,SATELITAL,,1.0
SANTIAGO DEL ESTERO,Copo,Nueva Esperanza,WIRELESS,,50.0
SANTIAGO DEL ESTERO,Copo,Pampa de los Guanacos,FIBRA OPTICA,,204.0
SANTIAGO DEL ESTERO,Copo,Pampa de los Guanacos,SATELITAL,,3.0
SANTIAGO DEL ESTERO,Copo,San José del Boquerón,Otros,,120.0
SANTIAGO DEL ESTERO,Copo,San José del Boquerón,WIRELESS,,5.0
SANTIAGO DEL ESTERO,Copo,Urutaú,WIRELESS,,30.0
SANTIAGO DEL ESTERO,Figueroa,Bandera Bajada,FIBRA OPTICA,,3.0
SANTIAGO DEL ESTERO,Figueroa,Bandera Bajada,WIRELESS,,5.0
SANTIAGO DEL ESTERO,Figueroa,Caspi Corral,ADSL,,1.0
SANTIAGO DEL ESTERO,Figueroa,Caspi Corral,WIRELESS,,5.0
SANTIAGO DEL ESTERO,Figueroa,Colonia San Juan,WIRELESS,,1.0
SANTIAGO DEL ESTERO,Figueroa,La Cañada,FIBRA OPTICA,,4.0
SANTIAGO DEL ESTERO,Figueroa,La Cañada,SATELITAL,,1.0
SANTIAGO DEL ESTERO,Figueroa,La Cañada,WIRELESS,,45.0
SANTIAGO DEL ESTERO,Figueroa,La Invernada,ADSL,,1.0
SANTIAGO DEL ESTERO,Figueroa,La Invernada,FIBRA OPTICA,,2.0
SANTIAGO DEL ESTERO,Figueroa,La Invernada,WIRELESS,,1.0
SANTIAGO DEL ESTERO,Figueroa,Vaca Huañuna,FIBRA OPTICA,,1.0
SANTIAGO DEL ESTERO,Figueroa,Vaca Huañuna,WIRELESS,,3.0
SANTIAGO DEL ESTERO,Figueroa,Villa Figueroa,FIBRA OPTICA,,1.0
SANTIAGO DEL ESTERO,Figueroa,Villa Figueroa,WIRELESS,,3.0
SANTIAGO DEL ESTERO,General Taboada,Añatuya,ADSL,,6.0
SANTIAGO DEL ESTERO,General Taboada,Añatuya,CABLEMODEM,,744.0
SANTIAGO DEL ESTERO,General Taboada,Añatuya,FIBRA OPTICA,,3150.0
SANTIAGO DEL ESTERO,General Taboada,Añatuya,Otros,,200.0
SANTIAGO DEL ESTERO,General Taboada,Añatuya,SATELITAL,,4.0
SANTIAGO DEL ESTERO,General Taboada,Añatuya,WIRELESS,,365.0
SANTIAGO DEL ESTERO,General Taboada,Averías,FIBRA OPTICA,,1.0
SANTIAGO DEL ESTERO,General Taboada,Averías,WIRELESS,,4.0
SANTIAGO DEL ESTERO,General Taboada,Estación Tacañitas,FIBRA OPTICA,,2.0
SANTIAGO DEL ESTERO,General Taboada,Estación Tacañitas,SATELITAL,,1.0
SANTIAGO DEL ESTERO,General Taboada,Estación Tacañitas,WIRELESS,,3.0
SANTIAGO DEL ESTERO,General Taboada,Los Juríes,CABLEMODEM,,153.0
SANTIAGO DEL ESTERO,General Taboada,Los Juríes,FIBRA OPTICA,,5.0
SANTIAGO DEL ESTERO,General Taboada,Los Juríes,SATELITAL,,1.0
SANTIAGO DEL ESTERO,General Taboada,Tomás Young,CABLEMODEM,,43.0
SANTIAGO DEL ESTERO,General Taboada,Tomás Young,WIRELESS,,2.0
SANTIAGO DEL ESTERO,Guasayán,Lavalle,ADSL,,1.0
SANTIAGO DEL ESTERO,Guasayán,Lavalle,Otros,,200.0
SANTIAGO DEL ESTERO,Guasayán,Lavalle,SATELITAL,,2.0
SANTIAGO DEL ESTERO,Guasayán,Lavalle,WIRELESS,,1.0
SANTIAGO DEL ESTERO,Guasayán,San Pedro,ADSL,,1.0
SANTIAGO DEL ESTERO,Guasayán,San Pedro,WIRELESS,,2.0
SANTIAGO DEL ESTERO,Jiménez,El Arenal,Otros,,72.0
SANTIAGO DEL ESTERO,Jiménez,El Arenal,SATELITAL,,1.0
SANTIAGO DEL ESTERO,Jiménez,El Bobadal,Otros,,5.0
SANTIAGO DEL ESTERO,Jiménez,El Bobadal,SATELITAL,,1.0
SANTIAGO DEL ESTERO,Jiménez,El Charco,FIBRA OPTICA,,3.0
SANTIAGO DEL ESTERO,Jiménez,El Charco,Otros,,30.0
SANTIAGO DEL ESTERO,Jiménez,Gramilla,FIBRA OPTICA,,1.0
